"","country","year","Wbcode","region","oecd","guerilla","overall.conflict","riots","strikes","demos","assassinations","internet","computers","radios","tvs","newspapers","mdi","landlines","mobiles"
"62616","Mexico",1936,"MEX","Latin America & Caribbean ","Non-OECD",3,6000,5,1,1,1,NA,NA,NA,NA,NA,NA,0.00658,NA
"62903","Mexico",1937,"MEX","Latin America & Caribbean ","Non-OECD",0,1250,2,0,5,0,NA,NA,NA,NA,NA,NA,0.00674,NA
"63099","Mexico",1938,"MEX","Latin America & Caribbean ","Non-OECD",0,3250,1,1,0,1,NA,NA,NA,NA,NA,NA,0.00689,NA
"63106","Mexico",1939,"MEX","Latin America & Caribbean ","Non-OECD",1,1500,0,0,0,0,NA,NA,NA,NA,NA,NA,0.00702,NA
"63113","Mexico",1946,"MEX","Latin America & Caribbean ","Non-OECD",1,2875,3,1,1,1,NA,NA,0.0258,NA,0.051,NA,0.00829,NA
"63120","Mexico",1947,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.0272,NA,0.0505,NA,0.00924,NA
"62721","Mexico",1948,"MEX","Latin America & Caribbean ","Non-OECD",0,437,0,0,1,1,NA,NA,0.0286,NA,0.05,NA,0.01013,NA
"62637","Mexico",1949,"MEX","Latin America & Caribbean ","Non-OECD",0,125,0,0,1,0,NA,NA,0.0298,NA,0.0495,NA,0.01088,NA
"62532","Mexico",1950,"MEX","Latin America & Caribbean ","Non-OECD",0,625,2,0,0,0,NA,NA,0.0381,NA,0.049,NA,0.01105,NA
"62644","Mexico",1951,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0459,NA,0.0485,NA,0.01127,NA
"62651","Mexico",1952,"MEX","Latin America & Caribbean ","Non-OECD",0,2187,4,1,1,1,NA,NA,0.0644,NA,0.048,NA,0.01144,NA
"62847","Mexico",1953,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.0819,NA,0.0518,NA,0.01176,NA
"62567","Mexico",1954,"MEX","Latin America & Caribbean ","Non-OECD",2,4000,4,0,0,0,NA,NA,0.0831,NA,0.0557,NA,0.01208,NA
"62854","Mexico",1955,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.0842,NA,0.0596,NA,0.01204,NA
"63169","Mexico",1956,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.0869,NA,0.0635,NA,0.01255,NA
"63267","Mexico",1957,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.0894,NA,0.0674,NA,0.01314,NA
"63442","Mexico",1958,"MEX","Latin America & Caribbean ","Non-OECD",0,1437,3,1,2,0,NA,NA,0.0916,NA,0.0713,NA,0.01384,NA
"63449","Mexico",1959,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,0,0,0,NA,NA,0.0936,NA,0.0752,NA,0.01476,NA
"63190","Mexico",1960,"MEX","Latin America & Caribbean ","Non-OECD",0,625,2,0,0,0,NA,NA,0.0953,0.01877,0.0791,6.439,0.01509,NA
"63197","Mexico",1961,"MEX","Latin America & Caribbean ","Non-OECD",2,3687,3,0,0,0,NA,NA,0.0975,0.02508,0.083,6.85266666666667,0.01581,NA
"63204","Mexico",1962,"MEX","Latin America & Caribbean ","Non-OECD",1,1562,1,0,0,0,NA,NA,0.1281,0.02504,0.0912,8.14466666666667,0.01579,NA
"63211","Mexico",1963,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,0,0,0,NA,NA,0.1568,0.02709,0.0995,9.44633333333333,0.01717,NA
"63127","Mexico",1964,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.1836,0.03279,0.1077,10.803,0.01826,NA
"62658","Mexico",1965,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2051,0.04296,0.116,12.1353333333333,0.01965,NA
"62469","Mexico",1966,"MEX","Latin America & Caribbean ","Non-OECD",0,625,2,0,0,0,NA,NA,0.2241,0.03434,0.1242,12.7546666666667,0.02102,NA
"62308","Mexico",1967,"MEX","Latin America & Caribbean ","Non-OECD",0,1250,4,0,0,0,NA,NA,0.2393,0.03919,0.1325,13.6996666666667,0.02289,NA
"62343","Mexico",1968,"MEX","Latin America & Caribbean ","Non-OECD",0,5125,12,1,7,0,NA,NA,0.2549,0.04548,0.1407,14.7026666666667,0.02485,NA
"62490","Mexico",1969,"MEX","Latin America & Caribbean ","Non-OECD",0,750,2,0,1,0,NA,NA,0.272,0.05347,0.149,15.8156666666667,0.02778,NA
"62686","Mexico",1970,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,0,2,0,NA,NA,0.2904,0.06206,0.1572,16.9886666666667,0.03122,NA
"62504","Mexico",1971,"MEX","Latin America & Caribbean ","Non-OECD",1,1875,2,0,0,0,NA,NA,0.286,0.0672,0.1655,17.29,0.03376,NA
"62350","Mexico",1972,"MEX","Latin America & Caribbean ","Non-OECD",1,1250,0,0,0,0,NA,NA,0.2821,0.07186,0.1737,17.5886666666667,0.03676,NA
"62357","Mexico",1973,"MEX","Latin America & Caribbean ","Non-OECD",1,1562,0,0,0,1,NA,NA,0.2786,0.07004,0.182,17.688,0.03995,NA
"62728","Mexico",1974,"MEX","Latin America & Caribbean ","Non-OECD",1,1250,0,0,0,0,NA,NA,0.2753,0.06837,0.1852,17.629,0.0438,NA
"62735","Mexico",1975,"MEX","Latin America & Caribbean ","Non-OECD",1,1687,1,0,1,0,NA,NA,0.2743,0.06733,0.1885,17.671,0.04846,NA
"62742","Mexico",1976,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.2762,0.07741,0.1793,17.7636666666667,0.05375,NA
"62560","Mexico",1977,"MEX","Latin America & Caribbean ","Non-OECD",1,2000,2,0,1,0,NA,NA,0.2779,0.08704,0.1705,17.848,0.05896,NA
"62553","Mexico",1978,"MEX","Latin America & Caribbean ","Non-OECD",0,875,1,1,0,1,NA,NA,0.2796,0.10083,0.1622,18.0876666666667,0.06432,NA
"62455","Mexico",1979,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,0,2,0,NA,NA,0.304,0.11403,0.1542,19.0743333333333,0.06891,NA
"62392","Mexico",1980,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.3006,0.11238,0.1467,18.656,0.07603,NA
"62266","Mexico",1981,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2952,0.10891,0.1395,18.1203333333333,0.07707,NA
"62273","Mexico",1982,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2898,0.10554,0.1327,17.6013333333333,0.07812,NA
"62294","Mexico",1983,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2845,0.10228,0.1262,17.0993333333333,0.07919,NA
"62336","Mexico",1984,"MEX","Latin America & Caribbean ","Non-OECD",0,312,0,0,0,1,NA,NA,0.2761,0.10499,0.12,16.703,0.08189,NA
"62413","Mexico",1985,"MEX","Latin America & Caribbean ","Non-OECD",0,312,1,0,0,0,NA,NA,0.2712,0.10906,0.126,16.8753333333333,0.08286,NA
"62448","Mexico",1986,"MEX","Latin America & Caribbean ","Non-OECD",0,562,0,0,2,1,NA,NA,0.2666,0.11511,0.1262,16.9303333333333,0.0839,NA
"62427","Mexico",1987,"MEX","Latin America & Caribbean ","Non-OECD",0,125,0,0,1,0,NA,NA,0.2622,0.1216,0.1264,17.0066666666667,0.08501,NA
"62714","Mexico",1988,"MEX","Latin America & Caribbean ","Non-OECD",0,437,0,0,1,1,NA,NA,0.2581,0.12855,0.1266,17.1083333333333,0.0862,NA
"62434","Mexico",1989,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,1,0,0,NA,NA,0.2542,0.13599,0.1268,17.233,0.08747,1e-04
"62364","Mexico",1990,"MEX","Latin America & Caribbean ","Non-OECD",0,312,0,0,0,1,NA,0.0079,0.2504,0.14386,0.127,17.3753333333333,0.08876,0.00309
"62441","Mexico",1991,"MEX","Latin America & Caribbean ","Non-OECD",0,250,0,0,2,0,NA,0.0103,0.2515,0.15553,0.125,17.7343333333333,0.09006,0.00368
"62322","Mexico",1992,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,NA,0.0147,0.2549,0.16971,0.122,18.2203333333333,0.09224,0.00441
"62777","Mexico",1993,"MEX","Latin America & Caribbean ","Non-OECD",1,2125,0,0,2,2,NA,0.018,0.2582,0.18517,0.12,18.779,0.09447,0.00528
"62875","Mexico",1994,"MEX","Latin America & Caribbean ","Non-OECD",1,4437,0,0,3,3,NA,0.0234,0.2614,0.20206,0.117,19.3486666666667,0.09676,0.00633
"62791","Mexico",1995,"MEX","Latin America & Caribbean ","Non-OECD",1,21250,0,0,5,8,NA,0.0263,0.2632,0.21939,0.115,19.9196666666667,0.09861,0.00755
"62798","Mexico",1996,"MEX","Latin America & Caribbean ","Non-OECD",1,5250,1,0,2,5,NA,0.0314,0.3247,0.27066,0.1126,23.5986666666667,0.10059,0.01106
"63085","Mexico",1997,"MEX","Latin America & Caribbean ","Non-OECD",3,9750,1,0,3,5,NA,0.0342,0.3312,0.27353,0.1103,23.8343333333333,0.10261,0.02143
"63092","Mexico",1998,"MEX","Latin America & Caribbean ","Non-OECD",3,7187,0,0,5,3,NA,0.0369,0.3374,0.27838,0.108,24.126,0.10467,0.04153
"63225","Mexico",1999,"MEX","Latin America & Caribbean ","Non-OECD",1,3562,0,0,1,1,0.018964,0.0448,0.3434,0.28307,0.1058,24.409,0.11372,0.08046
"63141","Mexico",2000,"MEX","Latin America & Caribbean ","Non-OECD",0,4062,2,0,5,3,0.027824,0.0585,NA,0.28722,0.0924,NA,0.12651,0.14437
"63239","Mexico",2001,"MEX","Latin America & Caribbean ","Non-OECD",0,2125,0,0,2,0,0.036867,0.07,NA,0.29205,NA,NA,0.1378,0.20419
"63148","Mexico",2002,"MEX","Latin America & Caribbean ","Non-OECD",0,2000,0,0,1,0,0.100576,0.0837,NA,0.29772,NA,NA,0.15011,0.25991
"63064","Mexico",2003,"MEX","Latin America & Caribbean ","Non-OECD",0,2000,0,0,1,0,0.152362,0.0991,NA,0.30323,NA,NA,0.16182,0.29825
"63463","Mexico",2004,"MEX","Latin America & Caribbean ","Non-OECD",0,2125,0,0,2,0,0.169446,0.1098,NA,NA,NA,NA,0.17704,0.37667
"63337","Mexico",2005,"MEX","Latin America & Caribbean ","Non-OECD",0,2000,0,0,1,0,0.189226,0.1356,NA,NA,NA,NA,0.18895,0.45651
"63183","Mexico",2006,"MEX","Latin America & Caribbean ","Non-OECD",0,437,1,0,1,0,0.196459,0.1433,NA,NA,NA,NA,0.18974,0.5447
"63253","Mexico",2007,"MEX","Latin America & Caribbean ","Non-OECD",1,1563,0,0,0,1,0.208328,NA,NA,NA,NA,NA,0.18618,0.62731
"63288","Mexico",2008,"MEX","Latin America & Caribbean ","Non-OECD",0,625,0,0,0,2,0.216269,NA,NA,NA,NA,NA,0.19216,0.70018
"63428","Mexico",2009,"MEX","Latin America & Caribbean ","Non-OECD",0,312,0,0,0,1,0.260383,NA,NA,NA,NA,NA,0.17704,0.76171
"63372","Mexico",2010,"MEX","Latin America & Caribbean ","Non-OECD",0,1562,0,0,0,5,0.331765,NA,NA,NA,NA,NA,0.17999,0.82675
"63414","Mexico",2011,"MEX","Latin America & Caribbean ","Non-OECD",0,0,0,0,0,0,0.373918,NA,NA,NA,NA,NA,NA,0.8464
"63393","Mexico",2012,"MEX","Latin America & Caribbean ","Non-OECD",0,1125,2,0,4,0,0.410889,NA,NA,NA,NA,NA,NA,NA
"63232","Mexico",2013,"MEX","Latin America & Caribbean ","Non-OECD",0,1875,2,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"36086","Micronesia, Fed States",1986,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1954,0.00632,0,6.724,0.02068,NA
"36051","Micronesia, Fed States",1987,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1888,0.00877,0,6.58566666666667,0.02111,NA
"36030","Micronesia, Fed States",1988,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1956,0.01228,0,6.92933333333333,0.02065,NA
"36079","Micronesia, Fed States",1989,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1894,0.01705,0,6.88166666666667,0.02105,NA
"36023","Micronesia, Fed States",1990,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1836,0.02357,0,6.90566666666667,0.0204,NA
"35981","Micronesia, Fed States",1991,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1881,0.03277,0,7.36233333333333,0.0297,NA
"36016","Micronesia, Fed States",1992,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1862,0.04637,0,7.75233333333333,0.02941,NA
"36009","Micronesia, Fed States",1993,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1923,0.06509,0,8.57966666666667,0.05769,NA
"35974","Micronesia, Fed States",1994,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1981,0.09132,0,9.64733333333333,0.06886,NA
"35995","Micronesia, Fed States",1995,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.1981,0.13056,0,10.9553333333333,0.08396,NA
"36058","Micronesia, Fed States",1996,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2075,0.18679,0,13.143,0.10188,NA
"36149","Micronesia, Fed States",1997,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2075,0.19915,0,13.555,0.12358,NA
"36107","Micronesia, Fed States",1998,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,0.2149,0.21037,0,14.1756666666667,0.14953,NA
"36072","Micronesia, Fed States",1999,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.028037,NA,0.2242,0.22429,0,14.9496666666667,0.1813,NA
"36037","Micronesia, Fed States",2000,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.037383,NA,NA,0.23915,0,NA,0.21962,NA
"36065","Micronesia, Fed States",2001,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.046729,0.0093,NA,0.25495,0,NA,0.09345,NA
"35988","Micronesia, Fed States",2002,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.056075,0.0187,NA,0.27186,0,NA,0.09439,0.00093
"36128","Micronesia, Fed States",2003,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.093458,0.028,NA,0.2899,0,NA,0.10373,0.05514
"36044","Micronesia, Fed States",2004,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.111111,0.0463,NA,NA,NA,NA,0.10648,0.08055
"36002","Micronesia, Fed States",2005,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.12037,0.0556,NA,NA,NA,NA,0.11111,0.11851
"36135","Micronesia, Fed States",2006,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.12963,NA,NA,NA,NA,NA,0.11481,0.13055
"36142","Micronesia, Fed States",2007,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.138889,NA,NA,NA,NA,NA,0.08055,0.2537
"36114","Micronesia, Fed States",2008,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.148148,NA,NA,NA,NA,NA,0.08055,0.31481
"36156","Micronesia, Fed States",2009,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.157407,NA,NA,NA,NA,NA,0.08333,0.25925
"36100","Micronesia, Fed States",2010,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.191667,NA,NA,NA,NA,NA,0.07407,0.25925
"36093","Micronesia, Fed States",2011,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.218519,NA,NA,NA,NA,NA,NA,NA
"36121","Micronesia, Fed States",2012,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,0.249074,NA,NA,NA,NA,NA,NA,NA
"36163","Micronesia, Fed States",2013,"FSM","East Asia & Pacific ","Non-OECD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"851","Modena",1815,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","Modena",1816,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","Modena",1817,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","Modena",1818,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","Modena",1819,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","Modena",1820,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","Modena",1821,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","Modena",1822,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","Modena",1823,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","Modena",1824,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","Modena",1825,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","Modena",1826,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","Modena",1827,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","Modena",1828,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","Modena",1829,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","Modena",1830,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","Modena",1831,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","Modena",1832,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","Modena",1833,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","Modena",1834,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","Modena",1835,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","Modena",1836,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","Modena",1837,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","Modena",1838,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","Modena",1839,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","Modena",1840,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","Modena",1841,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","Modena",1842,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","Modena",1843,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","Modena",1844,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","Modena",1845,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","Modena",1846,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","Modena",1847,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","Modena",1848,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","Modena",1849,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","Modena",1850,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","Modena",1851,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","Modena",1852,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","Modena",1853,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","Modena",1854,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","Modena",1855,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","Modena",1856,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","Modena",1857,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","Modena",1858,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","Modena",1859,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","Modena",1860,"","Other","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61475","Moldova",1991,"MDA","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.584,0.23361,NA,NA,0.11823,NA
"61608","Moldova",1992,"MDA","Europe & Central Asia ","Non-OECD",0,2125,0,0,2,0,NA,NA,0.6059,0.24236,NA,NA,0.12384,NA
"61622","Moldova",1993,"MDA","Europe & Central Asia ","Non-OECD",0,2125,0,0,0,0,NA,NA,0.6405,0.29071,NA,NA,0.12909,NA
"61517","Moldova",1994,"MDA","Europe & Central Asia ","Non-OECD",0,1875,0,0,0,0,NA,NA,0.7513,0.30052,0.042,36.4606666666667,0.14109,NA
"61566","Moldova",1995,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,0.0023,0.7892,0.30804,0.0498,38.2346666666667,0.14905,NA
"61489","Moldova",1996,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,0.0028,0.8281,0.32349,0.059,40.353,0.1575,NA
"61538","Moldova",1997,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,0.0045,0.8471,0.33149,0.07,41.6196666666667,0.16642,7e-05
"61594","Moldova",1998,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,0.0075,0.8665,0.33966,0.0829,42.9686666666667,0.17584,0.00064
"61524","Moldova",1999,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.006797,0.0095,0.8863,0.35073,0.0983,44.511,0.15097,0.00489
"61531","Moldova",2000,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.014538,0.0177,NA,0.35931,NA,NA,0.16135,0.03656
"61545","Moldova",2001,"MDA","Europe & Central Asia ","Non-OECD",0,1875,0,0,0,0,0.016859,0.0197,NA,0.36808,NA,NA,0.18207,0.059
"61496","Moldova",2002,"MDA","Europe & Central Asia ","Non-OECD",0,375,0,0,3,0,0.042845,0.022,NA,0.37989,NA,NA,0.20545,0.0966
"61510","Moldova",2003,"MDA","Europe & Central Asia ","Non-OECD",0,312,0,0,0,1,0.083624,0.0247,NA,0.38908,NA,NA,0.2297,0.13818
"61587","Moldova",2004,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.119835,0.0331,NA,NA,NA,NA,0.25484,0.23229
"61559","Moldova",2005,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.16021,0.1014,NA,NA,NA,NA,0.2681,0.31744
"61552","Moldova",2006,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.209316,0.1219,NA,NA,NA,NA,0.29272,0.39051
"61580","Moldova",2007,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.212826,NA,NA,NA,NA,NA,0.30644,0.53427
"61615","Moldova",2008,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.238095,NA,NA,NA,NA,NA,0.31221,0.67882
"61573","Moldova",2009,"MDA","Europe & Central Asia ","Non-OECD",0,687,1,0,1,0,0.358032,NA,NA,NA,NA,NA,0.3149,0.76997
"61482","Moldova",2010,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.313915,NA,NA,NA,NA,NA,0.31678,0.86357
"61468","Moldova",2011,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.369498,NA,NA,NA,NA,NA,NA,1.01447
"61503","Moldova",2012,"MDA","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,0.426152,NA,NA,NA,NA,NA,NA,NA
"61601","Moldova",2013,"MDA","Europe & Central Asia ","Non-OECD",0,250,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"61244","Monaco",1975,"MCO","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.67291,0.42,44.7636666666667,0.875,NA
"61286","Monaco",1976,"MCO","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.2916,0.675,0.4151,46.0566666666667,0.87916,NA
"61328","Monaco",1977,"MCO","Europe & Central Asia ","Non-OECD",NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.65,0.4102,46.0066666666667,0.852,NA
"61363","Monaco",1978,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.36,0.652,0.4054,47.2466666666667,0.856,NA
"61272","Monaco",1979,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.3846,0.65384,0.4007,47.9713333333333,0.83076,NA
"61412","Monaco",1980,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.423,0.66615,0.396,49.505,0.83461,NA
"61391","Monaco",1981,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.4615,0.67846,0.3907,51.022,0.83846,NA
"61279","Monaco",1982,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.4814,0.66555,0.3854,51.0783333333333,0.81481,NA
"61419","Monaco",1983,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5555,0.67814,0.3802,53.7946666666667,0.81851,NA
"61293","Monaco",1984,"MCO","Europe & Central Asia ","Non-OECD",0,0,0,0,0,0,NA,NA,0.5714,0.66607,0.3751,53.7523333333333,0.79642,NA
